latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
9.27177,-64.04349,304.51,0.35,0.56,2025-10-01,625,N,VIIRS,n,2.0NRT,277.91,0.7,N
9.37168,-64.53632,305.79,0.32,0.55,2025-10-01,625,N,VIIRS,n,2.0NRT,287.44,0.73,N
9.37461,-64.52377,306.58,0.32,0.55,2025-10-01,625,N,VIIRS,n,2.0NRT,286.74,0.34,N
9.37671,-64.53541,347.47,0.32,0.55,2025-10-01,625,N,VIIRS,n,2.0NRT,288.46,3.93,N
9.38383,-64.54623,303.03,0.32,0.55,2025-10-01,625,N,VIIRS,n,2.0NRT,288.06,0.77,N
9.38435,-64.54914,302.51,0.32,0.54,2025-10-01,625,N,VIIRS,n,2.0NRT,287.83,1.11,N
9.38885,-64.54532,327.55,0.32,0.55,2025-10-01,625,N,VIIRS,n,2.0NRT,288.33,1.89,N
9.38937,-64.54822,325.76,0.32,0.54,2025-10-01,625,N,VIIRS,n,2.0NRT,288.37,2.6,N
9.4721,-64.39072,311.37,0.33,0.55,2025-10-01,625,N,VIIRS,n,2.0NRT,288.51,0.66,N
9.47416,-64.38937,301.71,0.33,0.55,2025-10-01,625,N,VIIRS,n,2.0NRT,288.28,0.43,N
9.5152,-70.98149,301.51,0.41,0.37,2025-10-01,625,N,VIIRS,n,2.0NRT,284.58,0.52,N
9.55847,-63.6334,309.1,0.37,0.58,2025-10-01,625,N,VIIRS,n,2.0NRT,284.45,1.45,N
9.56317,-63.62906,312.51,0.37,0.58,2025-10-01,625,N,VIIRS,n,2.0NRT,285.24,1.45,N
9.56378,-63.63243,329.64,0.37,0.58,2025-10-01,625,N,VIIRS,n,2.0NRT,286.41,1.45,N
9.56439,-63.63579,302.41,0.36,0.58,2025-10-01,625,N,VIIRS,n,2.0NRT,285.8,2.09,N
9.62806,-63.98843,298.72,0.34,0.56,2025-10-01,625,N,VIIRS,n,2.0NRT,282.58,0.69,N
10.08271,-71.79166,309.43,0.39,0.36,2025-10-01,625,N,VIIRS,n,2.0NRT,283.94,3.5,N
40.63376,-74.22193,298.73,0.53,0.67,2025-10-01,756,N,VIIRS,n,2.0NRT,287.01,1.56,N
42.0473,-73.98043,307.93,0.5,0.65,2025-10-01,756,N,VIIRS,n,2.0NRT,281.76,0.87,N
42.05295,-73.97719,309.57,0.5,0.65,2025-10-01,756,N,VIIRS,n,2.0NRT,282.65,0.87,N
42.49373,-73.81666,295.89,0.49,0.65,2025-10-01,756,N,VIIRS,n,2.0NRT,280.67,0.76,N
42.49662,-73.81844,300.38,0.49,0.65,2025-10-01,756,N,VIIRS,n,2.0NRT,280.86,0.84,N
42.8033,-80.10054,305.43,0.49,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,284.02,2.95,N
42.80469,-80.10629,303.12,0.49,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,282.95,1.92,N
42.80759,-80.09863,320.87,0.49,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,286.04,2.95,N
42.81617,-80.0948,313.75,0.49,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,284.81,2.6,N
42.90252,-82.45195,296.66,0.57,0.43,2025-10-01,756,N,VIIRS,n,2.0NRT,286.21,1.37,N
42.92957,-82.44097,297.93,0.57,0.43,2025-10-01,756,N,VIIRS,n,2.0NRT,287.32,1.17,N
42.9425,-82.41394,302.78,0.57,0.43,2025-10-01,756,N,VIIRS,n,2.0NRT,284.76,0.85,N
42.94446,-82.41261,301.65,0.57,0.43,2025-10-01,756,N,VIIRS,n,2.0NRT,284.64,0.82,N
42.94788,-82.41914,296.72,0.57,0.43,2025-10-01,756,N,VIIRS,n,2.0NRT,285.94,0.85,N
42.95127,-82.35834,299.85,0.57,0.43,2025-10-01,756,N,VIIRS,n,2.0NRT,285.12,0.98,N
42.9545,-76.57446,295.32,0.35,0.57,2025-10-01,756,N,VIIRS,n,2.0NRT,279.74,0.48,N
42.96569,-81.86827,300.8,0.4,0.44,2025-10-01,756,N,VIIRS,n,2.0NRT,283.09,0.63,N
43.06877,-80.86024,303.52,0.44,0.46,2025-10-01,756,N,VIIRS,n,2.0NRT,282.81,0.89,N
43.26028,-79.81039,316.09,0.49,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,286.64,2.65,N
43.26457,-79.80842,331.51,0.49,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,289.86,2.96,N
43.26887,-79.80647,309.08,0.49,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,289.09,2.96,N
43.27173,-79.79862,317.8,0.49,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,286.89,2.22,N
43.27317,-79.80448,322.41,0.49,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,289.63,2.27,N
43.27602,-79.79663,317.8,0.49,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,288.76,2.22,N
43.29309,-79.98358,301.19,0.48,0.48,2025-10-01,756,N,VIIRS,n,2.0NRT,284.27,0.82,N
44.16982,-76.80159,295.65,0.32,0.54,2025-10-01,756,N,VIIRS,n,2.0NRT,281.2,0.4,N
45.07121,-83.40605,319.85,0.48,0.4,2025-10-01,756,N,VIIRS,n,2.0NRT,286.36,3.22,N
45.6787,-75.36441,296.3,0.34,0.56,2025-10-01,756,N,VIIRS,n,2.0NRT,277.97,0.64,N
45.83687,-73.25578,308.59,0.41,0.61,2025-10-01,756,N,VIIRS,n,2.0NRT,278.38,1.26,N
46.51729,-84.39619,318.2,0.42,0.38,2025-10-01,756,N,VIIRS,n,2.0NRT,269.57,1.74,N
46.52102,-84.3772,317.11,0.43,0.38,2025-10-01,756,N,VIIRS,n,2.0NRT,273.61,1.7,N
46.52339,-84.37043,304.34,0.43,0.38,2025-10-01,756,N,VIIRS,n,2.0NRT,274.64,1.7,N
47.35168,-101.83912,301.08,0.41,0.61,2025-10-01,756,N,VIIRS,n,2.0NRT,286.49,2.22,N
47.35587,-101.83822,340.76,0.41,0.61,2025-10-01,756,N,VIIRS,n,2.0NRT,288.99,4.15,N
47.35604,-101.84364,321.26,0.41,0.61,2025-10-01,756,N,VIIRS,n,2.0NRT,287.23,4.54,N
47.35736,-101.83888,343.74,0.41,0.61,2025-10-01,756,N,VIIRS,n,2.0NRT,289.49,2.22,N
47.35751,-101.84435,309.87,0.41,0.61,2025-10-01,756,N,VIIRS,n,2.0NRT,286.71,2.22,N
47.36172,-101.84336,302.13,0.41,0.61,2025-10-01,756,N,VIIRS,n,2.0NRT,287.99,0.68,N
47.36318,-101.84402,299.39,0.41,0.61,2025-10-01,756,N,VIIRS,n,2.0NRT,287.93,0.69,N
47.99263,-103.03871,296.97,0.47,0.64,2025-10-01,756,N,VIIRS,n,2.0NRT,276.57,0.24,N
47.99368,-102.7942,298.95,0.46,0.63,2025-10-01,756,N,VIIRS,n,2.0NRT,283.81,0.5,N
47.99603,-102.79268,300.61,0.46,0.63,2025-10-01,756,N,VIIRS,n,2.0NRT,284.22,0.53,N
48.02655,-102.83515,299.51,0.46,0.64,2025-10-01,756,N,VIIRS,n,2.0NRT,282.14,0.37,N
48.03136,-95.58703,321.5,0.43,0.46,2025-10-01,756,N,VIIRS,n,2.0NRT,278.11,2.32,N
48.03318,-102.87347,325.55,0.46,0.64,2025-10-01,756,N,VIIRS,n,2.0NRT,283.25,4.49,N
48.03915,-102.8731,349.07,0.46,0.64,2025-10-01,756,N,VIIRS,n,2.0NRT,285.85,4.49,N
48.17626,-103.05866,295.29,0.47,0.64,2025-10-01,756,N,VIIRS,n,2.0NRT,281.44,0.8,N
48.25382,-79.02318,298.44,0.4,0.44,2025-10-01,756,N,VIIRS,n,2.0NRT,276.96,0.71,N
48.41436,-102.26614,296.41,0.43,0.62,2025-10-01,756,N,VIIRS,n,2.0NRT,284.48,0.36,N
48.5706,-103.36449,308.88,0.49,0.65,2025-10-01,756,N,VIIRS,n,2.0NRT,281.83,1.32,N
48.61796,-102.79494,295.71,0.46,0.64,2025-10-01,756,N,VIIRS,n,2.0NRT,280.51,1.18,N
48.66229,-103.42603,298.84,0.49,0.65,2025-10-01,756,N,VIIRS,n,2.0NRT,284.08,0.63,N
48.67432,-103.4047,300.06,0.49,0.65,2025-10-01,756,N,VIIRS,n,2.0NRT,283.3,0.59,N
49.14635,-102.28963,299.87,0.44,0.62,2025-10-01,756,N,VIIRS,n,2.0NRT,285.64,0.41,N
49.14751,-102.28914,297.13,0.44,0.62,2025-10-01,756,N,VIIRS,n,2.0NRT,285.21,0.28,N
52.09774,-101.28354,299.21,0.41,0.61,2025-10-01,756,N,VIIRS,n,2.0NRT,282.91,0.7,N
35.78054,-85.87839,309.63,0.55,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,287.75,1.39,N
35.93557,-86.37554,302.58,0.52,0.41,2025-10-01,758,N,VIIRS,n,2.0NRT,289.63,0.64,N
35.95732,-85.66832,302.53,0.55,0.43,2025-10-01,758,N,VIIRS,n,2.0NRT,287.55,0.5,N
35.97815,-83.95943,317.36,0.45,0.47,2025-10-01,758,N,VIIRS,n,2.0NRT,287.83,1.63,N
35.98323,-83.53648,298.68,0.47,0.48,2025-10-01,758,N,VIIRS,n,2.0NRT,285.81,0.67,N
35.98414,-83.53747,301.3,0.47,0.48,2025-10-01,758,N,VIIRS,n,2.0NRT,286.03,0.52,N
36.63454,-91.51406,300.53,0.38,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,289.02,0.35,N
36.63521,-91.51834,308.66,0.38,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,288.76,1.58,N
36.63784,-91.51328,299.03,0.38,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,288.25,0.35,N
36.69537,-87.34066,300.53,0.46,0.39,2025-10-01,758,N,VIIRS,n,2.0NRT,288.63,0.53,N
37.08989,-85.78447,298.31,0.52,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,287.51,0.45,N
37.15486,-85.7999,316.74,0.52,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,287.93,1.83,N
37.21667,-88.88273,305.31,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,288.31,1.46,N
37.24367,-92.62322,299.77,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,286.54,0.68,N
37.41347,-91.06214,296.4,0.38,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,275.26,0.47,N
37.5701,-91.43869,296.7,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,286.46,0.5,N
37.73951,-86.80794,299.47,0.46,0.39,2025-10-01,758,N,VIIRS,n,2.0NRT,288.37,0.47,N
37.96558,-90.07822,304.48,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,289.02,0.79,N
37.96888,-90.07735,316.15,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,290.59,1.38,N
37.97404,-90.06689,302.36,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,290.27,0.65,N
38.00729,-90.08095,314.5,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,289.98,1.83,N
38.01058,-90.08006,306.64,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,290.99,1.6,N
38.16443,-87.96727,300.65,0.42,0.38,2025-10-01,758,N,VIIRS,n,2.0NRT,288,0.44,N
38.18123,-90.33996,305.56,0.38,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,290.57,0.52,N
38.23429,-104.60904,298.06,0.49,0.65,2025-10-01,758,N,VIIRS,n,2.0NRT,284.89,1.15,N
38.59745,-82.83082,309.98,0.45,0.47,2025-10-01,758,N,VIIRS,n,2.0NRT,291.21,2.27,N
38.60048,-82.82426,307.79,0.45,0.47,2025-10-01,758,N,VIIRS,n,2.0NRT,290.91,1.44,N
38.69586,-90.13387,317.38,0.38,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,293.97,2.58,N
38.72138,-85.08411,303.61,0.53,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,288.42,0.93,N
38.76157,-84.99998,306.88,0.53,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,289.96,1.69,N
38.83414,-90.06219,300.04,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,289.58,1.05,N
38.83447,-84.24116,320.37,0.57,0.43,2025-10-01,758,N,VIIRS,n,2.0NRT,289.6,3.77,N
38.83743,-90.06132,301.92,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,290.9,1.02,N
38.83814,-90.06572,305.13,0.38,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,292.55,1.02,N
38.88454,-90.14067,329.42,0.38,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,290.86,2.7,N
38.98883,-87.72149,297.04,0.42,0.38,2025-10-01,758,N,VIIRS,n,2.0NRT,283.25,0.45,N
38.99224,-87.72047,300.6,0.42,0.38,2025-10-01,758,N,VIIRS,n,2.0NRT,283.89,0.45,N
38.99651,-87.72423,299.77,0.42,0.38,2025-10-01,758,N,VIIRS,n,2.0NRT,288.39,1.02,N
38.99992,-87.72321,301.87,0.42,0.38,2025-10-01,758,N,VIIRS,n,2.0NRT,288.82,1.02,N
39.33426,-81.3642,297.45,0.51,0.49,2025-10-01,758,N,VIIRS,n,2.0NRT,286.3,0.63,N
39.43554,-77.9773,304.39,0.38,0.58,2025-10-01,758,N,VIIRS,n,2.0NRT,287.18,0.82,N
39.46735,-84.38468,322.26,0.55,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,287.23,2.09,N
39.47059,-84.38338,320.39,0.55,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,288.62,1.39,N
39.47117,-84.38332,300.93,0.55,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,288.08,2.09,N
39.47125,-84.40337,299.45,0.55,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,288.29,1.85,N
39.48338,-84.38555,325.37,0.55,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,289.56,3.3,N
39.48392,-84.38549,324.78,0.55,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,289.77,2.84,N
39.48703,-84.36418,302.15,0.55,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,287.61,1.4,N
39.55552,-80.55849,296.97,0.55,0.51,2025-10-01,758,N,VIIRS,n,2.0NRT,284.55,0.43,N
39.58475,-75.63712,298.65,0.49,0.65,2025-10-01,758,N,VIIRS,n,2.0NRT,286.73,0.75,N
39.59043,-75.63425,299.78,0.49,0.65,2025-10-01,758,N,VIIRS,n,2.0NRT,287.32,0.84,N
39.67725,-91.31755,305.96,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,291,0.56,N
39.93701,-76.81639,299.05,0.42,0.61,2025-10-01,758,N,VIIRS,n,2.0NRT,284.06,0.5,N
39.96377,-76.59702,298.16,0.43,0.62,2025-10-01,758,N,VIIRS,n,2.0NRT,284.14,0.17,N
39.97364,-86.83977,300,0.43,0.38,2025-10-01,758,N,VIIRS,n,2.0NRT,287.56,2.28,N
39.9771,-86.83868,332.11,0.43,0.38,2025-10-01,758,N,VIIRS,n,2.0NRT,291.02,2.28,N
39.97961,-86.83258,309.48,0.43,0.38,2025-10-01,758,N,VIIRS,n,2.0NRT,289.25,1.5,N
40.19514,-86.67448,297.28,0.44,0.38,2025-10-01,758,N,VIIRS,n,2.0NRT,285.42,0.57,N
40.31105,-80.61121,299.85,0.53,0.5,2025-10-01,758,N,VIIRS,n,2.0NRT,285.72,0.71,N
40.31554,-80.60943,296.17,0.53,0.5,2025-10-01,758,N,VIIRS,n,2.0NRT,285.13,0.6,N
40.39145,-79.85368,332.16,0.57,0.52,2025-10-01,758,N,VIIRS,n,2.0NRT,287.97,3.57,N
40.39611,-79.8519,305.35,0.57,0.52,2025-10-01,758,N,VIIRS,n,2.0NRT,286.11,3.57,N
40.43226,-80.90903,301.36,0.51,0.49,2025-10-01,758,N,VIIRS,n,2.0NRT,283.97,0.92,N
40.47057,-75.89411,297.08,0.45,0.63,2025-10-01,758,N,VIIRS,n,2.0NRT,284.52,0.96,N
40.47135,-75.89486,298.67,0.45,0.63,2025-10-01,758,N,VIIRS,n,2.0NRT,285.32,0.69,N
40.57108,-83.13675,303.65,0.39,0.44,2025-10-01,758,N,VIIRS,n,2.0NRT,286.33,0.43,N
40.75335,-81.44073,314.22,0.47,0.48,2025-10-01,758,N,VIIRS,n,2.0NRT,286.23,1.77,N
40.75631,-81.43356,313.83,0.47,0.48,2025-10-01,758,N,VIIRS,n,2.0NRT,286.23,1.94,N
40.89285,-77.70815,299.4,0.35,0.57,2025-10-01,758,N,VIIRS,n,2.0NRT,281.38,0.9,N
40.8931,-77.7103,318.76,0.35,0.57,2025-10-01,758,N,VIIRS,n,2.0NRT,283.11,2.01,N
40.89394,-77.71223,307,0.35,0.57,2025-10-01,758,N,VIIRS,n,2.0NRT,282.39,0.9,N
40.99928,-80.52359,302.27,0.51,0.5,2025-10-01,758,N,VIIRS,n,2.0NRT,283.28,0.98,N
41.11926,-85.34955,328.56,0.47,0.4,2025-10-01,758,N,VIIRS,n,2.0NRT,288.92,2.88,N
41.12035,-85.35502,307.97,0.47,0.4,2025-10-01,758,N,VIIRS,n,2.0NRT,286.83,2.99,N
41.12651,-80.6882,304.74,0.5,0.49,2025-10-01,758,N,VIIRS,n,2.0NRT,285.37,1.11,N
41.22323,-83.20863,313,0.57,0.43,2025-10-01,758,N,VIIRS,n,2.0NRT,286.78,2.27,N
41.22569,-83.20724,313.61,0.57,0.43,2025-10-01,758,N,VIIRS,n,2.0NRT,287.26,3.06,N
41.33117,-89.08303,295.37,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,278.69,0.54,N
41.36375,-84.92051,305.59,0.48,0.4,2025-10-01,758,N,VIIRS,n,2.0NRT,284.9,1.17,N
41.3649,-84.92616,301.05,0.48,0.4,2025-10-01,758,N,VIIRS,n,2.0NRT,285.97,1.59,N
41.36737,-84.91924,316.07,0.48,0.4,2025-10-01,758,N,VIIRS,n,2.0NRT,287.43,2.29,N
41.36851,-84.92489,327.57,0.48,0.4,2025-10-01,758,N,VIIRS,n,2.0NRT,287.79,2.27,N
41.37098,-84.91797,312.48,0.48,0.4,2025-10-01,758,N,VIIRS,n,2.0NRT,288.91,2.29,N
41.37212,-84.92361,305.58,0.48,0.4,2025-10-01,758,N,VIIRS,n,2.0NRT,289.9,2.27,N
41.45057,-81.67769,336.59,0.44,0.46,2025-10-01,758,N,VIIRS,n,2.0NRT,287.56,3.75,N
41.45469,-81.67599,321.26,0.44,0.46,2025-10-01,758,N,VIIRS,n,2.0NRT,286.52,1.04,N
41.45882,-81.67431,299.19,0.44,0.46,2025-10-01,758,N,VIIRS,n,2.0NRT,284.77,1.04,N
41.46,-81.67937,307.44,0.44,0.46,2025-10-01,758,N,VIIRS,n,2.0NRT,286.6,2.16,N
41.46056,-83.36681,302.73,0.56,0.43,2025-10-01,758,N,VIIRS,n,2.0NRT,287.43,1.17,N
41.46296,-81.67261,318.32,0.44,0.46,2025-10-01,758,N,VIIRS,n,2.0NRT,287.33,1.52,N
41.46413,-81.67767,319.66,0.44,0.46,2025-10-01,758,N,VIIRS,n,2.0NRT,288.97,3.07,N
41.46809,-83.36989,303.01,0.55,0.43,2025-10-01,758,N,VIIRS,n,2.0NRT,287.31,1.87,N
41.46822,-83.36385,311.17,0.56,0.43,2025-10-01,758,N,VIIRS,n,2.0NRT,288.47,1.4,N
41.48068,-90.8345,315.1,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,279.68,1.31,N
41.482,-81.0032,295.57,0.47,0.48,2025-10-01,758,N,VIIRS,n,2.0NRT,281.34,0.52,N
41.48263,-90.82433,318.84,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,281.28,2.05,N
41.56696,-84.04578,321.74,0.52,0.41,2025-10-01,758,N,VIIRS,n,2.0NRT,288.16,2.73,N
41.56948,-84.05792,303.67,0.52,0.41,2025-10-01,758,N,VIIRS,n,2.0NRT,286.3,2.13,N
41.61442,-87.32788,325.3,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,271.89,3.26,N
41.61863,-87.33162,332.74,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,272.35,3.26,N
41.62198,-87.33056,322.64,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,272.76,2.5,N
41.6278,-87.14503,317.4,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,272.34,1.95,N
41.63281,-83.50205,304.66,0.54,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,290.8,1.38,N
41.63366,-87.13803,300.09,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,271.4,1.22,N
41.63616,-87.1321,300.11,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,270.62,0.99,N
41.63703,-87.13695,307,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,270.56,1.96,N
41.6379,-87.1418,336.55,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,272.38,1.96,N
41.63952,-87.13101,313.58,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,269.47,0.99,N
41.63987,-87.411,303.08,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,269.4,0.95,N
41.64039,-87.13587,309.11,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,271.04,1.96,N
41.64126,-87.14071,322.65,0.41,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,269.34,1.96,N
41.66927,-87.45734,298.37,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,273.34,0.77,N
41.67012,-87.46211,310.6,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,274,1.17,N
41.67096,-87.46688,304.54,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,272.44,1.17,N
41.67338,-87.42068,304.96,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,275.57,1.44,N
41.6743,-87.46583,297.55,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,275.44,1.36,N
41.67508,-87.43026,296.86,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,275.34,1.44,N
41.67673,-87.41963,304.48,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,277.26,1.44,N
41.67926,-87.43398,311.58,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,276.49,1.44,N
41.68007,-87.41857,310.4,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,279.92,2.08,N
41.68177,-87.42815,312.98,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,276.81,2.04,N
41.68427,-87.4223,305.79,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,277.98,2.08,N
41.68511,-87.42709,320.83,0.4,0.37,2025-10-01,758,N,VIIRS,n,2.0NRT,278.21,2.04,N
41.75231,-81.28407,299.96,0.45,0.47,2025-10-01,758,N,VIIRS,n,2.0NRT,285.6,1,N
42.27574,-83.1279,301.13,0.55,0.43,2025-10-01,758,N,VIIRS,n,2.0NRT,286.4,1.39,N
42.28057,-83.11193,297.75,0.55,0.43,2025-10-01,758,N,VIIRS,n,2.0NRT,287.57,0.6,N
42.28438,-83.11044,297.56,0.55,0.43,2025-10-01,758,N,VIIRS,n,2.0NRT,286.98,0.6,N
42.31198,-82.05004,312.16,0.41,0.45,2025-10-01,758,N,VIIRS,n,2.0NRT,285.87,1.24,N
42.72412,-83.26471,298.2,0.53,0.42,2025-10-01,758,N,VIIRS,n,2.0NRT,283.5,0.95,N
42.77408,-84.52281,295.83,0.47,0.4,2025-10-01,758,N,VIIRS,n,2.0NRT,283.93,0.31,N
43.40287,-87.95097,297.18,0.39,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,283.88,0.49,N
43.70315,-88.38588,296.38,0.38,0.36,2025-10-01,758,N,VIIRS,n,2.0NRT,267.36,0.42,N
43.92251,-103.59356,336.23,0.48,0.64,2025-10-01,758,N,VIIRS,n,2.0NRT,285.41,5.58,N
28.6697,-82.0425,312.19,0.42,0.61,2025-10-01,801,N,VIIRS,n,2.0NRT,289.54,0.75,N
28.67351,-82.04353,304.61,0.42,0.61,2025-10-01,801,N,VIIRS,n,2.0NRT,289.64,1.29,N
29.96315,-82.85064,300.73,0.35,0.57,2025-10-01,801,N,VIIRS,n,2.0NRT,289.35,0.53,N
30.05286,-90.6715,311.08,0.42,0.38,2025-10-01,801,N,VIIRS,n,2.0NRT,287.67,1.88,N
30.18893,-90.98857,308.33,0.41,0.37,2025-10-01,801,N,VIIRS,n,2.0NRT,293.67,1.59,N
30.20398,-90.99389,303.63,0.41,0.37,2025-10-01,801,N,VIIRS,n,2.0NRT,292.82,1.53,N
30.32327,-91.2389,309,0.4,0.37,2025-10-01,801,N,VIIRS,n,2.0NRT,293.71,1.81,N
30.32735,-91.24229,309.84,0.4,0.37,2025-10-01,801,N,VIIRS,n,2.0NRT,294.81,1.65,N
30.33042,-91.28053,295.82,0.4,0.37,2025-10-01,801,N,VIIRS,n,2.0NRT,281.5,0.45,N
30.35513,-83.10267,306.38,0.33,0.55,2025-10-01,801,N,VIIRS,n,2.0NRT,287.57,0.64,N
30.35805,-83.10117,312.3,0.33,0.55,2025-10-01,801,N,VIIRS,n,2.0NRT,288.11,0.95,N
30.36012,-83.10109,300.16,0.33,0.55,2025-10-01,801,N,VIIRS,n,2.0NRT,287.65,0.44,N
30.41111,-91.87988,302.88,0.39,0.36,2025-10-01,801,N,VIIRS,n,2.0NRT,290.77,0.39,N
30.52015,-89.35491,304.31,0.46,0.39,2025-10-01,801,N,VIIRS,n,2.0NRT,287.8,0.65,N
30.58364,-91.2425,327.85,0.4,0.37,2025-10-01,801,N,VIIRS,n,2.0NRT,292.56,3.9,N
30.74882,-92.25483,316.86,0.39,0.36,2025-10-01,801,N,VIIRS,n,2.0NRT,292.26,1.74,N
30.82388,-92.78551,305.73,0.38,0.36,2025-10-01,801,N,VIIRS,n,2.0NRT,289.27,1.48,N
30.82528,-92.77281,317.07,0.38,0.36,2025-10-01,801,N,VIIRS,n,2.0NRT,291.24,1.67,N
30.82592,-92.77682,316.32,0.38,0.36,2025-10-01,801,N,VIIRS,n,2.0NRT,291.52,1.67,N
30.82655,-92.78082,328.91,0.38,0.36,2025-10-01,801,N,VIIRS,n,2.0NRT,292.37,1.48,N
30.82719,-92.78481,309.5,0.38,0.36,2025-10-01,801,N,VIIRS,n,2.0NRT,290.12,1.48,N
30.82985,-92.78011,305.77,0.38,0.36,2025-10-01,801,N,VIIRS,n,2.0NRT,289.77,0.44,N
31.35123,-96.17258,306.85,0.45,0.39,2025-10-01,801,N,VIIRS,n,2.0NRT,291.17,1.45,N
31.3542,-96.16718,304.61,0.45,0.39,2025-10-01,801,N,VIIRS,n,2.0NRT,291.88,1.45,N
31.49604,-94.23653,299.98,0.4,0.37,2025-10-01,801,N,VIIRS,n,2.0NRT,289.5,0.43,N
31.58956,-102.08312,302.86,0.62,0.54,2025-10-01,801,N,VIIRS,n,2.0NRT,288.08,1.96,N
31.5972,-93.53239,301.6,0.39,0.36,2025-10-01,801,N,VIIRS,n,2.0NRT,288.84,0.41,N
31.63398,-92.74182,301.22,0.38,0.36,2025-10-01,801,N,VIIRS,n,2.0NRT,289.82,0.64,N
31.64386,-101.76894,298.04,0.59,0.53,2025-10-01,801,N,VIIRS,n,2.0NRT,287.75,0.6,N
31.65347,-102.19794,298.08,0.63,0.54,2025-10-01,801,N,VIIRS,n,2.0NRT,287.29,0.64,N
